input_len,output_len,aug,loss,bottleneck_size,bottleneck_activation,model_type,kernel_size,optimizer,learning_rate,num,line,smape,mase*
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,51,False,13.270021877097603,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,52,False,13.28352916950787,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,53,False,13.273483818119164,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,54,False,13.28323408711567,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,55,False,13.258375943885989,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,56,False,13.24990329205756,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,57,False,13.285484517035258,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,58,False,13.254039344700843,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,59,False,13.279466664722468,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,,False,13.24060848792283,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,0,False,13.23625986185844,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,1,False,13.249843054010139,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,2,False,13.24666890072729,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,3,False,13.271206028584665,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,4,False,13.283805893386187,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,5,False,13.254732526610956,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,6,False,13.228825265332768,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,7,False,13.27617777295788,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,8,False,13.276187000695344,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,9,False,13.25198098552589,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,10,False,13.250273852070965,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,11,False,13.262807967344777,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,12,False,13.280306652823771,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,13,False,13.276595354904172,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,14,False,13.279101993383943,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,15,False,13.231618372683661,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,16,False,13.265402445342186,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,17,False,13.253887280780539,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,18,False,13.271980341169908,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,19,False,13.254301847942726,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,20,False,13.267123787673954,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,21,False,13.232278499738428,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,22,False,13.252864906662591,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,23,False,13.266360560843772,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,24,False,13.303560370413637,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,25,False,13.263259319475749,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,26,False,13.270946223630236,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,27,False,13.262267717507909,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,28,False,13.252589444683311,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,29,False,13.28653189835818,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,30,False,13.279899500826154,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,31,False,13.276567650613707,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,32,False,13.265784484090668,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,33,False,13.261112706568335,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,34,False,13.27495885545471,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,35,False,13.249200625375133,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,36,False,13.261767638902532,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,37,False,13.306165901449098,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,38,False,13.253027832242946,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,39,False,13.282362729231656,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,40,False,13.279430930477588,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,41,False,13.28389238391644,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,42,False,13.280194970179787,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,43,False,13.288858801339883,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,44,False,13.291223777243909,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,45,False,13.260154335434073,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,46,False,13.252796524262116,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,47,False,13.247260451986925,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,48,False,13.246348135865546,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,49,False,13.236327365323994,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,50,False,13.235050545729319,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,51,False,13.238541689596923,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,52,False,13.253165307116568,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,53,False,13.240998171012684,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,54,False,13.255981655869233,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,55,False,13.231135129573907,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,56,False,13.283295796692014,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,57,False,13.291386646251391,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,58,False,13.28265857200382,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,59,False,13.263786675012154,227007529043402.25
12,14,0.95,mae,700,relu,conv4,5,adam,0.001,,False,13.24412930056718,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,0,False,13.257480390035651,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,1,False,13.27171790137239,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,2,False,13.284431800887717,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,3,False,13.261960514603746,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,4,False,13.268283140448778,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,5,False,13.258609858966956,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,6,False,13.265879482282203,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,7,False,13.253719358654632,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,8,False,13.247675407601344,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,9,False,13.24200622133812,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,10,False,13.25745913981881,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,11,False,13.29019964908331,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,12,False,13.255884608537341,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,13,False,13.251379098092615,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,14,False,13.25590028896224,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,15,False,13.282956579231884,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,16,False,13.256494403954301,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,17,False,13.27734537468516,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,18,False,13.28167590612363,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,19,False,13.245494908506252,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,20,False,13.262826475707358,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,21,False,13.238303300129655,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,22,False,13.240114241285488,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,23,False,13.260393526033553,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,24,False,13.25170741003127,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,25,False,13.278883708576446,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,26,False,13.272859554140892,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,27,False,13.264649892015218,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,28,False,13.255280299820335,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,29,False,13.255907964697261,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,30,False,13.251941718407936,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,31,False,13.268240596425663,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,32,False,13.274568293460554,227007529043402.25
12,6,0.95,mae,700,relu,conv4,5,adam,0.001,33,False,13.25428191745434,227007529043402.25
